#FoodID	MCTs01	MCTs03	MCTs04	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37	taxonomy
Bread French or Vienna whole wheat NS as to 100 	0	0	6	0	0	0	0	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_French_or_Vienna_whole_wheat_NS_as_to_100_
Bread puri or poori Indian puffed bread wheat	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_puri_or_poori_Indian_puffed_bread_wheat
Bread wheat or cracked wheat	0	0	0	6	5	0	0	0	0	0	0	0	7	6	0	5	7	0	0	7	0	0	0	0	0	0	0	0	6	0	5	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_wheat_or_cracked_wheat
Bread wheat or cracked wheat made from home recipe or purchased at bakery	0	0	0	8	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_wheat_or_cracked_wheat_made_from_home_recipe_or_purchased_at_bakery
Bread wheat or cracked wheat toasted	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_wheat_or_cracked_wheat_toasted
Bread whole wheat NS as to 100 	0	9	0	7	8	0	0	8	11	7	0	0	11	7	0	0	0	0	0	11	0	0	0	0	0	0	8	0	9	0	9	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_whole_wheat_NS_as_to_100_
Bread whole wheat NS as to 100 made from home recipe or purchased at bakery	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_whole_wheat_NS_as_to_100_made_from_home_recipe_or_purchased_at_bakery
Bread whole wheat NS as to 100 made from home recipe or purchased at bakery toasted	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_whole_wheat_NS_as_to_100_made_from_home_recipe_or_purchased_at_bakery_toasted
Bread whole wheat NS as to 100 toasted	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	5	9	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_whole_wheat_NS_as_to_100_toasted
Muffin English whole wheat NS as to 100 	8	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Muffin_English_whole_wheat_NS_as_to_100_
Roll wheat or cracked wheat	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Roll_wheat_or_cracked_wheat
Bagel	0	0	0	0	0	0	0	7	0	6	0	0	9	0	0	0	9	7	0	8	0	9	0	0	0	0	7	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bagel
Bagel with fruit other than raisins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bagel_with_fruit_other_than_raisins
Bagel with raisins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bagel_with_raisins
Bread cheese	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_cheese
Bread cinnamon toasted	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_cinnamon_toasted
Bread French or Vienna	7	0	5	0	0	0	0	7	5	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_French_or_Vienna
Bread garlic	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_garlic
Bread Italian Grecian Armenian	6	0	0	0	0	0	0	0	4	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_Italian_Grecian_Armenian
Bread pita	4	4	0	0	0	0	0	0	0	0	7	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_pita
Bread pita toasted	0	0	6	6	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_pita_toasted
Bread potato	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_potato
Bread sour dough	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_sour_dough
Bread stick soft prepared with garlic and parmesan cheese	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_stick_soft_prepared_with_garlic_and_parmesan_cheese
Bread stuffing	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_stuffing
Bread white	0	0	0	0	0	0	0	7	5	0	0	5	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	3	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_white
Bread white made from home recipe or purchased at a bakery	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_white_made_from_home_recipe_or_purchased_at_a_bakery
Bread white toasted	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_white_toasted
Croissant	0	5	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	7	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Croissant
Croissant chocolate	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Croissant_chocolate
Croutons	0	4	0	5	0	2	0	4	4	4	0	0	0	5	0	0	4	0	0	5	0	0	0	3	0	7	0	0	0	0	5	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Croutons
Focaccia Italian flatbread plain	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Focaccia_Italian_flatbread_plain
Muffin English	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Muffin_English
Naan Indian flatbread	0	5	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	9	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Naan_Indian_flatbread
Roll French or Vienna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Roll_French_or_Vienna
Roll hoagie submarine	0	0	0	0	5	0	0	0	7	6	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	7	0	0	7	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Roll_hoagie_submarine
Roll sour dough	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Roll_sour_dough
Roll sweet cinnamon bun frosted	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Roll_sweet_cinnamon_bun_frosted
Roll sweet with fruit no frosting	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Roll_sweet_with_fruit_no_frosting
Roll white hard	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Roll_white_hard
Roll white soft	6	7	0	0	3	5	0	0	6	4	0	0	4	4	0	0	0	0	0	5	0	7	0	0	0	5	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Roll_white_soft
Roll white soft made from home recipe or purchased at a bakery	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Roll_white_soft_made_from_home_recipe_or_purchased_at_a_bakery
Bread pita whole wheat 100 	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Whole_wheat_breads_rolls;L4_;L5_;Bread_pita_whole_wheat_100_
Bread sprouted wheat	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Whole_wheat_breads_rolls;L4_;L5_;Bread_sprouted_wheat
Bread whole wheat 100 	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	7	0	0	7	0	L1_Grain_Product;L2_Yeast;L3_Whole_wheat_breads_rolls;L4_;L5_;Bread_whole_wheat_100_
Bread whole wheat 100 made from home recipe or purchased at bakery	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Whole_wheat_breads_rolls;L4_;L5_;Bread_whole_wheat_100_made_from_home_recipe_or_purchased_at_bakery
Roll whole wheat 100 	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	L1_Grain_Product;L2_Yeast;L3_Whole_wheat_breads_rolls;L4_;L5_;Roll_whole_wheat_100_
