#FoodID	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37	taxonomy
Peanuts roasted salted	0	0	0	0	0	0	0.199058823529412	0	0	0	0	0	0	0	0	0.0995294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199058823529412	0.0264375	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_;L5_;Peanuts_roasted_salted
Peanuts roasted without salt	0	0	0	0	0	0	2.92644117647059	0	0	0	0	0	0	0	0	0	0.201823529411765	0	0	0	0	0	0.0726896470588235	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_;L5_;Peanuts_roasted_without_salt
Pecans	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139764705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139764705882353	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_;L5_;Pecans
Pine nuts Pignolias 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0550919411764706	0	0	0	0	0	0	0.018364	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_;L5_;Pine_nuts_Pignolias_
Pistachio nuts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.372705882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419294117647059	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_;L5_;Pistachio_nuts
Walnuts	0	0.1005	0.143571428571429	0	0	0.125625	0	0	0	0	0	0	0.228588235294118	0.394117647058824	0	0	0	0	0.0886764705882353	0.0295588235294118	0	0.0295588235294118	0.0443618823529412	0	0.0788235294117647	0	0	0.0591176470588235	0	0	0	0	0	0.474911764705882	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_;L5_;Walnuts
Flax seeds	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.674470588235294	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_;L5_;Flax_seeds
Mixed seeds	0	0	0	0	0	0.45482425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175150647058824	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_;L5_;Mixed_seeds
Pumpkin andor squash seeds hulled roasted without salt	0	0	0	0	0	0.1152734375	5.20764705882353	0	0	0	0	0	0	0	0	0	0	0	0	0.0542463529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_;L5_;Pumpkin_andor_squash_seeds_hulled_roasted_without_salt
Sesame sauce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00423529411764706	0	0	0	0	0	0.0204683529411765	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_;L5_;Sesame_sauce
Sesame seeds	0	0	0	0	0	0	0	0	0	0	0	0	0.0795294117647059	0	0	0	0	0	0	0.0795294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_;L5_;Sesame_seeds
Sunflower seeds hulled roasted salted	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105220588235294	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_;L5_;Sunflower_seeds_hulled_roasted_salted
Sunflower seeds hulled roasted without salt	0	0	0	0	0	0	0	0.105220588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_;L5_;Sunflower_seeds_hulled_roasted_without_salt
Sunflower seeds hulled unroasted without salt	0	0.1032	0.387	0	0	0.1935	0	0.0683305294117647	0	0	0	0	0	0	0	0	0	0	0	0.113859941176471	0.136588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_;L5_;Sunflower_seeds_hulled_unroasted_without_salt
Egg Benedict	0	0	0.265714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_Benedict
Egg deviled	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_deviled
Egg foo yung young NFS	0	0.0114666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_foo_yung_young_NFS
Egg omelet or scrambled egg made with butter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_omelet_or_scrambled_egg_made_with_butter
Egg omelet or scrambled egg made with cooking spray	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_omelet_or_scrambled_egg_made_with_cooking_spray
Egg omelet or scrambled egg made with oil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_omelet_or_scrambled_egg_made_with_oil
Egg omelet or scrambled egg made without fat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_omelet_or_scrambled_egg_made_without_fat
Egg omelet or scrambled egg with cheese and dark green vegetables fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_omelet_or_scrambled_egg_with_cheese_and_dark_green_vegetables_fat_added_in_cooking
Egg omelet or scrambled egg with cheese made with butter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_omelet_or_scrambled_egg_with_cheese_made_with_butter
Egg omelet or scrambled egg with cheese made with cooking spray	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_omelet_or_scrambled_egg_with_cheese_made_with_cooking_spray
Egg omelet or scrambled egg with cheese made with oil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_omelet_or_scrambled_egg_with_cheese_made_with_oil
Egg omelet or scrambled egg with cheese made without fat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_omelet_or_scrambled_egg_with_cheese_made_without_fat
Egg omelet or scrambled egg with meat and tomatoes fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203647058823529	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_omelet_or_scrambled_egg_with_meat_and_tomatoes_fat_added_in_cooking
Egg omelet or scrambled egg with meat and vegetables other than dark green andor tomatoes fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0428235294117647	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_omelet_or_scrambled_egg_with_meat_and_vegetables_other_than_dark_green_andor_tomatoes_fat_added_in_cooking
Egg omelet or scrambled egg with vegetables other than dark green andor tomatoes fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0785294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311617647058823	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_omelet_or_scrambled_egg_with_vegetables_other_than_dark_green_andor_tomatoes_fat_added_in_cooking
Egg salad made with mayonnaise	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_salad_made_with_mayonnaise
Egg cheese and ham on bagel	0	0	0	0	0.0237647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_sandwiches;L4_;L5_;Egg_cheese_and_ham_on_bagel
Egg cheese and sausage on biscuit	0	0	0	0	0.0207058823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_sandwiches;L4_;L5_;Egg_cheese_and_sausage_on_biscuit
Egg white omelet scrambled or fried made with oil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Mixtures_made_with_egg_whites;L4_;L5_;Egg_white_omelet_scrambled_or_fried_made_with_oil
Egg white omelet scrambled or fried made without fat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Mixtures_made_with_egg_whites;L4_;L5_;Egg_white_omelet_scrambled_or_fried_made_without_fat
Egg white only raw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_;L5_;Egg_white_only_raw
Egg whole baked fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_;L5_;Egg_whole_baked_fat_added_in_cooking
Egg whole baked fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_;L5_;Egg_whole_baked_fat_not_added_in_cooking
Egg whole boiled or poached	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_;L5_;Egg_whole_boiled_or_poached
Egg whole cooked NS as to cooking method	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_;L5_;Egg_whole_cooked_NS_as_to_cooking_method
Egg whole fried with animal fat or meat drippings	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_;L5_;Egg_whole_fried_with_animal_fat_or_meat_drippings
Egg whole fried with butter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_;L5_;Egg_whole_fried_with_butter
Egg whole fried with cooking spray	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_;L5_;Egg_whole_fried_with_cooking_spray
Egg whole fried with oil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_;L5_;Egg_whole_fried_with_oil
Egg whole fried without fat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_;L5_;Egg_whole_fried_without_fat
Egg whole raw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_;L5_;Egg_whole_raw
Garlic sauce	0.00167647058823529	0	0	0	0	0	0.00335294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00670588235294118	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Other_fats;L4_;L5_;Garlic_sauce
Hollandaise sauce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Other_fats;L4_;L5_;Hollandaise_sauce
Horseradish sauce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112	0	0	0	0	0.003505625	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Other_fats;L4_;L5_;Horseradish_sauce
Pesto sauce	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0255882352941176	0	0	0.0810362352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Other_fats;L4_;L5_;Pesto_sauce
Butter NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Table_fats;L4_;L5_;Butter_NFS
Butter replacement fat free powder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Table_fats;L4_;L5_;Butter_replacement_fat_free_powder
Butter stick salted	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Table_fats;L4_;L5_;Butter_stick_salted
Butter whipped tub salted	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Table_fats;L4_;L5_;Butter_whipped_tub_salted
Margarine NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Table_fats;L4_;L5_;Margarine_NFS
Corn oil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Oils;L3_Vegetable_oils;L4_;L5_;Corn_oil
Olive oil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Oils;L3_Vegetable_oils;L4_;L5_;Olive_oil
Peanut oil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Oils;L3_Vegetable_oils;L4_;L5_;Peanut_oil
Rapeseed oil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Oils;L3_Vegetable_oils;L4_;L5_;Rapeseed_oil
Sesame oil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Oils;L3_Vegetable_oils;L4_;L5_;Sesame_oil
Vegetable oil NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Oils;L3_Vegetable_oils;L4_;L5_;Vegetable_oil_NFS
Caesar dressing fat free	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Fat_free_salad_dressings;L4_;L5_;Caesar_dressing_fat_free
Italian dressing fat free	0	0	0	0	0	0	0.0148235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0296470588235294	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Fat_free_salad_dressings;L4_;L5_;Italian_dressing_fat_free
Salad dressing fat free NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Fat_free_salad_dressings;L4_;L5_;Salad_dressing_fat_free_NFS
Creamy dressing light	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Light_salad_dressings;L4_;L5_;Creamy_dressing_light
French or Catalina dressing light	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128647058823529	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Light_salad_dressings;L4_;L5_;French_or_Catalina_dressing_light
Italian dressing light	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Light_salad_dressings;L4_;L5_;Italian_dressing_light
Mayonnaise type salad dressing light	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Light_salad_dressings;L4_;L5_;Mayonnaise_type_salad_dressing_light
Avocado dressing	0	0	0.00327857142857143	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Avocado_dressing
Bacon and tomato dressing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00705882352941176	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Bacon_and_tomato_dressing
Blue or roquefort cheese dressing	0	0	0	0	0	0	0	0	0.00240011764705882	0	0	0	0.0139058823529412	0	0	0	0	0	0	0.0072	0	0	0.00729411764705882	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Blue_or_roquefort_cheese_dressing
Caesar dressing	0	0	0	0	0.0259411764705882	0	0	0	0.00864705882352941	0	0	0.00288247058823529	0	0	0	0	0	0	0	0	0.0158530588235294	0	0.0129705882352941	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Caesar_dressing
Coleslaw dressing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00183529411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Coleslaw_dressing
Creamy dressing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Creamy_dressing
Honey mustard dressing	0	0.00416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122341176470588	0	0.009725125	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Honey_mustard_dressing
Italian dressing made with vinegar and oil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Italian_dressing_made_with_vinegar_and_oil
Mayonnaise regular	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Mayonnaise_regular
Mayonnaise type salad dressing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Mayonnaise_type_salad_dressing
Poppy seed dressing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00778235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Poppy_seed_dressing
Salad dressing NFS for salads	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Salad_dressing_NFS_for_salads
Sesame dressing	0.0259411764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Sesame_dressing
Yogurt dressing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00181176470588235	0	0	0	0	0	0	0	0	0	0.001925	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Yogurt_dressing
Lemon juice freshly squeezed	0.00807352941176471	0.01525	0.0130714285714286	0	0	0	0	0	0	0	0	0.00269117647058824	0.00269117647058824	0.0236823529411765	0	0	0.00269117647058824	0.0572867647058823	0.0161470588235294	0	0	0	0	0	0.00538235294117647	0	0	0.00269117647058824	0	0	0.00538235294117647	0	0	0	L1_Fruits;L2_Citrus_fruits_juices;L3_Citrus_fruit_juices;L4_;L5_;Lemon_juice_freshly_squeezed
Lime juice freshly squeezed	0.0434823529411765	0	0	0	0	0.01155	0	0.00362352941176471	0.00724705882352941	0	0	0.00362352941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fruits;L2_Citrus_fruits_juices;L3_Citrus_fruit_juices;L4_;L5_;Lime_juice_freshly_squeezed
Orange juice canned bottled or in a carton	0	0	0	0.213257142857143	0	0	0.691517647058823	0.0526870588235294	0	0	0	0	0	0	0	0	0	0	0	0.0219529411764706	0.0439058823529412	0	0	0	0.0333410588235294	0	0.06531	0	0	0	0.0362223529411765	0.131717647058824	0.055396875	0	L1_Fruits;L2_Citrus_fruits_juices;L3_Citrus_fruit_juices;L4_;L5_;Orange_juice_canned_bottled_or_in_a_carton
Orange juice freshly squeezed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164847058823529	0.00656470588235294	0	0	0	L1_Fruits;L2_Citrus_fruits_juices;L3_Citrus_fruit_juices;L4_;L5_;Orange_juice_freshly_squeezed
Orange juice with calcium added canned bottled or in a carton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153176470588235	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fruits;L2_Citrus_fruits_juices;L3_Citrus_fruit_juices;L4_;L5_;Orange_juice_with_calcium_added_canned_bottled_or_in_a_carton
