#FoodID	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37	taxonomy
Matzo ball soup	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79929411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Soups_with_grain_product_as_major_ingredient;L4_;L5_;Matzo_ball_soup
Soup mostly noodles	0	0	0	0	0	0	0	0	0	0	11.7678705882353	0	2.94196764705882	0	0	4.90327941176471	0	0	0	5.88393529411765	0	0	4.90327941176471	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Soups_with_grain_product_as_major_ingredient;L4_;L5_;Soup_mostly_noodles
Soup NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Soups_with_grain_product_as_major_ingredient;L4_;L5_;Soup_NFS
Meat substitute cereal and vegetable protein based fried	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30291176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Meat_substitutes_mainly_cereal_protein;L3_Meat_substitutes_mainly_cereal_protein;L4_;L5_;Meat_substitute_cereal_and_vegetable_protein_based_fried
Crepe plain	0	0	0	0	0	0	0	0	0	0	0	5.22167647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Crepes;L4_;L5_;Crepe_plain
French toast plain	0	0	0	0	0	0.977676470588235	0	3.54971764705882	0	0	0	0	0	0	0	1.95535294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_French_toast;L4_;L5_;French_toast_plain
Pancakes cornmeal	0	0	0	0	0	0	0	0	0	0	0	1.46817647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_Pancakes;L5_Pancakes_other_grains;Pancakes_cornmeal
Pancakes whole wheat	0	3.75975	0	0	0	0	0	0	0	0	0	0	0	0	0	0.589764705882353	0	0	0	0	0	0	0	0	0	0	0	4.71811764705882	1.17952941176471	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_Pancakes;L5_Pancakes_other_grains;Pancakes_whole_wheat
Pancakes plain	0	0	0	0	0	3.64447058823529	0	3.50780294117647	0	0	0	0	0	0	0	0.485929411764706	0	0	0	6.37782352941176	1.91334705882353	0	0	0	0	0	0	0	1.91334705882353	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_Pancakes;L5_Pancakes_plain;Pancakes_plain
Pancakes with fruit	0	0	0	6.55442857142857	0	0	0	0	0	0	0	1.96282352941176	0	0	0	0	0	0	7.60594117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_Pancakes;L5_Pancakes_with_fruit_or_chocolate;Pancakes_with_fruit
Cake made with glutinous rice	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0314852941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Rice_flour_cakes;L4_;L5_;Cake_made_with_glutinous_rice
Waffle plain	0	0	0	0	0	0	0	4.74331764705882	4.50007058823529	0	0	4.56088235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58110588235294	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Waffles;L4_Waffles;L5_Waffle_plain;Waffle_plain
Waffle chocolate chip	0	0	0	0	0	0	0	0	5.30188235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Waffles;L4_Waffles;L5_Waffle_with_fruit_nuts_chocolate;Waffle_chocolate_chip
Buckwheat groats cooked NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3236625	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Cereal_cooked_barley_or_buckwheat;Buckwheat_groats_cooked_NS_as_to_fat_added_in_cooking
Cornmeal mush fried	0	0	0	0	0	1.24697235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Grits_cooked_cornmeal_or_cornstarch;Cornmeal_mush_fried
Cornmeal mush made with water	0	0	0	0	0	9.02258823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Grits_cooked_cornmeal_or_cornstarch;Cornmeal_mush_made_with_water
Oatmeal cooked instant fat added in cooking	0	0	0	0	0	0	0	0	0	0	15.5530588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Oatmeal;Oatmeal_cooked_instant_fat_added_in_cooking
Oatmeal cooked instant fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	16.6855764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Oatmeal;Oatmeal_cooked_instant_fat_not_added_in_cooking
Oatmeal cooked instant made with milk fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	2.04612352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Oatmeal;Oatmeal_cooked_instant_made_with_milk_fat_not_added_in_cooking
Oatmeal cooked quick 1 or 3 minutes fat not added in cooking	0	0	0	0	0	0	0.509638235294118	0	4.07710588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Oatmeal;Oatmeal_cooked_quick_1_or_3_minutes_fat_not_added_in_cooking
Oatmeal cooked regular fat added in cooking	0	0	1.75243235294118	0	0	0	0	0	0	0	0	0	0	0	0	4.08900882352941	0	0	0	0	0	0	0	0	0	0	0	2.33657647058824	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Oatmeal;Oatmeal_cooked_regular_fat_added_in_cooking
Oatmeal cooked regular fat not added in cooking	0	0	0	1.23769285714286	0	0	0	0	0	0	0	0	2.03855294117647	0	0	0	0	0	0	0	0	0	0	16.24471875	0	0	0	0	4.58674411764706	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Oatmeal;Oatmeal_cooked_regular_fat_not_added_in_cooking
Oatmeal cooked regular made with milk fat not added in cooking	0	0	1.69099411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69099411764706	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Oatmeal;Oatmeal_cooked_regular_made_with_milk_fat_not_added_in_cooking
Quinoa cooked fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30061764705882	0	0	7.42638970588235	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Quinoa;Quinoa_cooked_fat_added_in_cooking
Quinoa cooked fat not added in cooking	1.56052941176471	0.82903125	0	0	0	0	0	1.95066176470588	0	0	0	1.56052941176471	0	0	0	0	0	0.780264705882353	0	0	0	0.780264705882353	0	1.243546875	0	3.12105882352941	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Quinoa;Quinoa_cooked_fat_not_added_in_cooking
Quinoa cooked NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.825154411764706	0	0	0	0	0	0	0	0	0	0	0	0.412577176470588	0	0	0	0	3.30061764705882	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Quinoa;Quinoa_cooked_NS_as_to_fat_added_in_cooking
Rice brown cooked fat added in cooking made with butter	0	5.258925	0	0	0	0	1.64985882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Rice;Rice_brown_cooked_fat_added_in_cooking_made_with_butter
Rice brown cooked fat added in cooking made with oil	0	3.543925	0	0	0	0	2.50159411764706	0	0	0	0	3.33545882352941	1.66772941176471	0	6.67091764705882	0	0	0	0	0	0	0	0	0	2.50159411764706	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Rice;Rice_brown_cooked_fat_added_in_cooking_made_with_oil
Rice brown cooked fat not added in cooking	0	0	0	0	0	17.9927647058824	14.0812941176471	0	6.25835294117647	0	0	0	4.69376470588235	3.12917647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Rice;Rice_brown_cooked_fat_not_added_in_cooking
Rice cooked NFS	0	0	0	0	0	0	0	0	0	0	0	5.94637647058823	0	0	0	0	0.743297058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Rice;Rice_cooked_NFS
Rice white cooked fat added in cooking made with butter	0	0	0	0	0	0	0	0	22.4844117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Rice;Rice_white_cooked_fat_added_in_cooking_made_with_butter
Rice white cooked fat added in cooking made with oil	0	7.76593125	0	0	0	0	0	2.43637058823529	0	2.43637058823529	3.24849411764706	4.87274117647059	0	3.24849411764706	0	0	0	0	0	0	0	0	0	0.86288125	3.24849411764706	0.812123529411765	0	1.62424705882353	0	1.62424705882353	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Rice;Rice_white_cooked_fat_added_in_cooking_made_with_oil
Rice white cooked fat not added in cooking	0	0	0	0	5.94637647058823	13.3793470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97318823529412	0	8.91956470588235	9.66286176470588	4.73851875	0	0	5.94637647058823	3.71648529411765	0	2.97318823529412	37.90815	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Rice;Rice_white_cooked_fat_not_added_in_cooking
Rice white cooked glutinous	0	0	0	0	0	1.82776764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43702352941176	0	3.65553529411765	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Rice;Rice_white_cooked_glutinous
Rice wild 100 cooked fat not added in cooking	1.2792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9188	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Rice;Rice_wild_100_cooked_fat_not_added_in_cooking
Bulgur cooked or canned fat not added in cooking	0	0	0	0	0	0.450066176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Wheat_cream_of_bulgur_couscous;Bulgur_cooked_or_canned_fat_not_added_in_cooking
Couscous plain cooked fat added in cooking	0	0	0	18.3465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Wheat_cream_of_bulgur_couscous;Couscous_plain_cooked_fat_added_in_cooking
Couscous plain cooked fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48812205882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.641160294117647	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Wheat_cream_of_bulgur_couscous;Couscous_plain_cooked_fat_not_added_in_cooking
Couscous plain cooked NS as to fat added in cooking	0	0.702928125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Wheat_cream_of_bulgur_couscous;Couscous_plain_cooked_NS_as_to_fat_added_in_cooking
Wheat cream of cooked regular fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88311764705882	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Wheat_cream_of_bulgur_couscous;Wheat_cream_of_cooked_regular_fat_added_in_cooking
Macaroni cooked fat added in cooking	0	0	1.71142647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_Macaroni;L5_Macaroni_cooked;Macaroni_cooked_fat_added_in_cooking
Macaroni cooked NS as to fat added in cooking	0	0	0	0	0	0	0	3.14917647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_Macaroni;L5_Macaroni_cooked;Macaroni_cooked_NS_as_to_fat_added_in_cooking
Macaroni whole wheat cooked fat not added in cooking	4.79191176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.84558823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_Macaroni;L5_Macaroni_whole_wheat;Macaroni_whole_wheat_cooked_fat_not_added_in_cooking
Chow fun rice noodles cooked fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39473529411765	5.23025735294118	0	0	0.348683823529412	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_Noodles;L5_Chow_mein_or_long_rice_noodles;Chow_fun_rice_noodles_cooked_fat_added_in_cooking
Chow fun rice noodles cooked fat not added in cooking	1.25270588235294	0	0	0	0	0	3.75811764705882	0	0	0	0	0	0	2.50541176470588	0	0	1.87905882352941	0	2.50541176470588	0.313176470588235	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_Noodles;L5_Chow_mein_or_long_rice_noodles;Chow_fun_rice_noodles_cooked_fat_not_added_in_cooking
Chow fun rice noodles cooked NS as to fat added in cooking	3.75811764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_Noodles;L5_Chow_mein_or_long_rice_noodles;Chow_fun_rice_noodles_cooked_NS_as_to_fat_added_in_cooking
Noodles chow mein	0.943709529411765	0	0	0	0	0	0	0	0	0	0	2.51655882352941	0	0	0	0	0	0.943709529411765	0	14.4702132352941	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_Noodles;L5_Chow_mein_or_long_rice_noodles;Noodles_chow_mein
Noodles cooked fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.7135294117647	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_Noodles;L5_Noodles_cooked;Noodles_cooked_fat_added_in_cooking
Noodles cooked fat not added in cooking	0	0	0	0	0	0	0	0	0	3.07482352941176	0	0	0	0	0	0	0	0	2.30611764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_Noodles;L5_Noodles_cooked;Noodles_cooked_fat_not_added_in_cooking
Spaghetti cooked fat added in cooking	0	0	0	0	0	0	0	0	10.2685588235294	0	3.42285294117647	0	0	0	0	0	0	0	0	3.42285294117647	0	0	0	1.818390625	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_Spaghetti;L5_Spaghetti_cooked_fat_added;Spaghetti_cooked_fat_added_in_cooking
Spaghetti cooked fat not added in cooking	0	0	0	19.12	0	0	0	0	12.5967058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.673	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_Spaghetti;L5_Spaghetti_cooked_NS;Spaghetti_cooked_fat_not_added_in_cooking
Spaghetti cooked NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57458823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57458823529412	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_Spaghetti;L5_Spaghetti_cooked_NS;Spaghetti_cooked_NS_as_to_fat_added_in_cooking
Spaghetti cooked whole wheat fat not added in cooking	4.79191176470588	0	0	0	0	2.05367647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.84558823529412	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_Spaghetti;L5_Spaghetti_whole_wheat;Spaghetti_cooked_whole_wheat_fat_not_added_in_cooking
Biscuit baking powder or buttermilk type made from home recipe	0	0	0	0	0	2.80217647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_Biscuits;L5_Biscuit_with_additions;Biscuit_baking_powder_or_buttermilk_type_made_from_home_recipe
Biscuit whole wheat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.592117647058824	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_Biscuits;L5_Biscuit_with_additions;Biscuit_whole_wheat
Biscuit baking powder or buttermilk type commercially baked	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10447058823529	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_Biscuits;L5_Commercially_baked;Biscuit_baking_powder_or_buttermilk_type_commercially_baked
Scone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79315294117647	0	0	0	0	5.37945882352941	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_Biscuits;L5_Scone;Scone
Scone with fruit	0	1.47774375	0	0	0	0	0	0	0	0	16.6898117647059	3.70884705882353	0	0	0	0	3.70884705882353	0	0	0	0	0	0	0	0	0	0	0	0.927211764705882	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_Biscuits;L5_Scone;Scone_with_fruit
Cornbread prepared from mix	0	0	0	0	0	0	0	28.9376470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.9376470588235	0	0	0	5.45571105882353	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_Cornbreads;L5_Cornbread_from_mix;Cornbread_prepared_from_mix
Cornbread made from home recipe	0	7.060988	0	0	0	35.6865882352941	0	0	0	0	0	15.0676705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_Cornbreads;L5_Cornbread_home_recipe;Cornbread_made_from_home_recipe
Cornbread muffin stick round	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48011764705882	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_Cornbreads;L5_Cornbread_muffin;Cornbread_muffin_stick_round
Taco shell corn	0	0	0	0	0	2.47552941176471	0	0	0	0	9.24197647058823	0	0	0	0	0	0	0	3.08065882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_Tortillas;L5_Tortillas_and_tacos;Taco_shell_corn
Taco shell flour	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38552941176471	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_Tortillas;L5_Tortillas_and_tacos;Taco_shell_flour
Tortilla corn	0	4.734625	2.00525294117647	0	0	0	0	0	0	0.891223529411765	0	0	2.86464705882353	0	0	3.43757647058824	0	0	2.00525294117647	0	0	0	4.07416470588235	0	0	0	0	0	0	0	1.71878823529412	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_Tortillas;L5_Tortillas_and_tacos;Tortilla_corn
Tortilla flour wheat 	4.28631176470588	10.58371875	0	0	0	0	1.42877058823529	0	0	0	0	0	0	0	0	2.14315588235294	0	0	2.85754117647059	0	0	0	3.98445882352941	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_Tortillas;L5_Tortillas_and_tacos;Tortilla_flour_wheat_
Tortilla NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.724447058823529	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_Tortillas;L5_Tortillas_and_tacos;Tortilla_NFS
Tortilla whole wheat	0	0	8.02247794117647	0	0	0	0	0	0	0	0	0	0	5.54691176470588	0	0	0	0	0	0	0	0	0	0	0	0	14.7917647058824	0	0	0	2.91726470588235	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_Tortillas;L5_Tortillas_and_tacos;Tortilla_whole_wheat
Muffin carrot	0	0	0	0	0	0	0	0	0	4.86352941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Other_muffins_popovers;L4_Muffin;L5_;Muffin_carrot
Muffin chocolate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8651764705882	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Other_muffins_popovers;L4_Muffin;L5_;Muffin_chocolate
Muffin fruit	0	3.3149375	6.01702941176471	0	0	0	0	0	0	8.02270588235294	0	0	0	0	0	0	0	9.35982352941176	0	0	11.5883529411765	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Other_muffins_popovers;L4_Muffin;L5_;Muffin_fruit
Muffin wheat bran	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82470588235294	11.2988235294118	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Other_muffins_popovers;L4_Muffin;L5_;Muffin_wheat_bran
Bread fruit	0	0	0	0	0	6.32988352941176	0	3.06456911764706	3.50236470588235	0	0	0	0	1.31338676470588	0	0	0	0	0.875591176470588	0	0	0	4.37795588235294	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Other_quick_breads;L4_Other_quick_breads;L5_Bread_fruit;Bread_fruit
Bread pumpkin	0	0	0	0	0	9.86929411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.86929411764706	1.64488235294118	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Other_quick_breads;L4_Other_quick_breads;L5_Bread_pumpkin;Bread_pumpkin
Bread made from home recipe or purchased at a bakery NS as to major flour	0	0	0	0	0	0	0	0	0	5.57625970588235	0	0	0	17.8291610588235	0	0	0	0	0	7.16947676470588	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Breadrolls_NFS;L4_;L5_;Bread_made_from_home_recipe_or_purchased_at_a_bakery_NS_as_to_major_flour
Bread NS as to major flour	0	0	1.61022352941176	0	0	0	0	6.44089411764706	0	1.04851764705882	0	0	0	3.22044705882353	2.09703529411765	0	5.24258823529412	0	0	0	0.449364705882353	0	1.79745882352941	0	0.262129411764706	0	0	0	3.10810588235294	0	0	7.48941176470588	L1_Grain_Product;L2_Yeast;L3_Breadrolls_NFS;L4_;L5_;Bread_NS_as_to_major_flour
Bread NS as to major flour toasted	0	0	0	0	0	0	0	2.70211764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Yeast;L3_Breadrolls_NFS;L4_;L5_;Bread_NS_as_to_major_flour_toasted
Roll NS as to major flour	0	0	0	2.44474285714286	0	0	0	0	0	0	0	0	0	3.32971764705882	1.66485882352941	2.16818823529412	0	1.66485882352941	0	0	0	0	0	0	0	0	1.08409411764706	0	0	0	1.66485882352941	0	L1_Grain_Product;L2_Yeast;L3_Breadrolls_NFS;L4_;L5_;Roll_NS_as_to_major_flour
